generation;individualId;numIters;numFactors;regularization;learningRate;cumulativeMAE;cumulativeCoverage
2;13;228;109;0.028973167756662286;0.037838228971029855;0.8339484599713354;0.6832622419563497
2;14;248;33;0.04305458169210285;0.02311197777337511;0.8394813200175426;0.655335709908226
2;15;275;122;0.1176041282255233;0.010035619869339148;0.8522889409579155;0.5280479194337151
2;16;100;69;0.006165612864213423;0.03802022393510667;0.8008505207928712;0.8231531354738426
2;17;28;155;0.6136445532741309;0.029121969464935973;0.8642615035428651;0.3543206211953259
2;18;152;67;0.08509444383407046;0.046551113551614155;0.8499438785750335;0.565336965337823
2;19;228;109;0.028973167756662286;0.037838228971029855;0.8339484599713354;0.6832622419563497
2;20;42;95;0.08245721294752024;0.02577258178770818;0.8470080813451469;0.5658993861470017
2;21;150;127;0.004306253772667125;0.019239093923201687;0.8035385432149104;0.8223533592187865
2;22;100;69;0.006165612864213423;0.03802022393510667;0.8008505207928712;0.8231531354738426
2;23;248;33;0.04305458169210285;0.02311197777337511;0.8394813200175426;0.655335709908226
2;24;222;64;0.004833394342826424;0.006511293642442092;0.7929691248886206;0.8277106913594425
2;25;299;164;0.09901709501205834;0.018082944083224577;0.847896821487133;0.547094502669052
2;26;222;64;0.004833394342826424;0.006511293642442092;0.7929691248886206;0.8277106913594425
2;27;104;161;0.034189864578060704;0.04988277429252633;0.8353292551546906;0.6655329857592307
2;28;299;164;0.09901709501205834;0.018082944083224577;0.847896821487133;0.547094502669052
2;29;104;161;0.034189864578060704;0.04988277429252633;0.8353292551546906;0.6655329857592307
2;30;79;174;0.506552001190317;0.047250191093060764;0.8596162227364189;0.35307464839002367
2;31;119;107;0.15610147640694247;0.020616304873699216;0.8540285385436966;0.4973610447016695
2;32;142;82;0.15411815363368753;0.005042993766159764;0.8535376170631744;0.4997893476642529
2;33;113;146;0.4188952673835625;0.027422314047811064;0.8563725579778417;0.35416279762501296
2;34;79;174;0.506552001190317;0.047250191093060764;0.8596162227364189;0.35307464839002367
2;35;142;82;0.15411815363368753;0.005042993766159764;0.8535376170631744;0.4997893476642529
2;36;119;107;0.15610147640694247;0.020616304873699216;0.8540285385436966;0.4973610447016695
