generation;individualId;numIters;numFactors;regularization;learningRate;recklessness;cumulativeMAE;cumulativeCoverage
110;65;228;182;0.06780506404508582;0.0049655071717412316;-0.9754573036840815;0.4344056921061318;0.507464112937572
110;66;77;182;0.06780506404508582;0.022046825207459257;-0.9754573036840815;0.4224580766536851;0.5081544717662018
110;67;154;138;0.034004809981391354;0.04508675482219822;-0.9343403652891649;0.3749601885767941;0.5673601346165084
110;68;77;182;0.06780506404508582;0.0049655071717412316;-0.9754573036840815;0.4403314205344553;0.4829261311517545
110;69;154;193;0.034004809981391354;0.04508675482219822;-0.9343403652891649;0.37272465975202085;0.5673808859712942
110;70;44;165;0.033338781409128465;0.008459614379148916;-0.7656352186079065;0.42049004517837646;0.5090882271841753
110;71;13;182;0.06780506404508582;0.020260771588284442;-0.9754573036840815;0.4496637980638682;0.4800106170499707
110;72;154;89;0.034004809981391354;0.04508675482219822;-0.9343403652891649;0.36885012046290805;0.5678003525747843
110;73;228;182;0.06780506404508582;0.0049655071717412316;-0.9754573036840815;0.4344056921061318;0.507464112937572
110;74;77;182;0.06780506404508582;0.022046825207459257;-0.9754573036840815;0.4224580766536851;0.5081544717662018
110;75;77;182;0.06780506404508582;0.0049655071717412316;-0.9754573036840815;0.4403314205344553;0.4829261311517545
110;76;105;182;0.033338781409128465;0.013671080890086916;-0.7656352186079065;0.40238446838325864;0.5387784464169102
110;77;31;182;0.033338781409128465;0.013671080890086916;-0.7656352186079065;0.4177243196076551;0.516088318437736
110;78;154;175;0.034004809981391354;0.04508675482219822;-0.9343403652891649;0.36998748386812164;0.567668508969269
110;79;154;193;0.034004809981391354;0.04508675482219822;-0.9343403652891649;0.37272465975202085;0.5673808859712942
110;80;176;165;0.033338781409128465;0.008459614379148916;-0.7656352186079065;0.4051359362051678;0.5383143200789126
110;81;44;165;0.033338781409128465;0.008459614379148916;-0.7656352186079065;0.42049004517837646;0.5090882271841753
110;82;67;19;0.3534069835765188;0.02482212746179996;0.9318742437840528;0.3538973979453929;1.0
110;83;60;182;0.033338781409128465;0.013671080890086916;-0.7656352186079065;0.40740114067372096;0.5346615930899723
110;84;154;138;0.034004809981391354;0.04508675482219822;-0.9343403652891649;0.3749601885767941;0.5673601346165084
110;85;154;193;0.034004809981391354;0.04508675482219822;-0.9343403652891649;0.37272465975202085;0.5673808859712942
110;86;31;182;0.033338781409128465;0.013671080890086916;-0.7656352186079065;0.4177243196076551;0.516088318437736
110;87;77;182;0.06780506404508582;0.022046825207459257;-0.9754573036840815;0.4224580766536851;0.5081544717662018
110;88;44;165;0.033338781409128465;0.008459614379148916;-0.7656352186079065;0.42049004517837646;0.5090882271841753
110;89;154;89;0.034004809981391354;0.04508675482219822;-0.9343403652891649;0.36885012046290805;0.5678003525747843
110;90;13;182;0.06780506404508582;0.020260771588284442;-0.9754573036840815;0.4496637980638682;0.4800106170499707
110;91;21;182;0.06780506404508582;0.020260771588284442;-0.9754573036840815;0.4366390182414146;0.48786187911764145
110;92;154;89;0.034004809981391354;0.04508675482219822;-0.9343403652891649;0.36885012046290805;0.5678003525747843
