generation;individualId;numIters;numFactors;regularization;learningRate;recklessness;cumulativeMAE;cumulativeCoverage
92;32;113;123;0.09714263043330597;0.016732689044067217;0.25001130063576515;0.7302153179952336;0.933814405946005
92;33;52;125;0.14939234103076288;0.045553432783292706;0.5626312852328998;0.7146551325276105;0.9746271723685647
92;34;57;123;0.09714263043330597;0.020334632206182066;0.25001130063576515;0.7343713579949345;0.9077120268153166
92;35;246;42;0.05175530576665599;0.011896881182860208;0.09734233483764299;0.822703187758105;0.6434351295223522
92;36;148;123;0.09714263043330597;0.02163124540915614;0.25001130063576515;0.728138577302496;0.9512010784420883
92;37;103;74;0.05175530576665599;0.025987915853980848;0.09734233483764299;0.8226281481001572;0.6466414544394652
92;38;214;162;0.14939234103076288;0.045553432783292706;0.5626312852328998;0.7154947655787347;0.9744426713302001
92;39;148;123;0.09714263043330597;0.01135501079075121;0.25001130063576515;0.731360023792489;0.9267797573505302
92;40;246;67;0.004460373132609972;0.011896881182860208;0.09734233483764299;0.7822971921561767;0.8110178890224798
92;41;191;6;0.05175530576665599;0.011896881182860208;0.09734233483764299;0.8144693987781915;0.6574537107880641
92;42;88;74;0.05829331710797451;0.029019254762001366;0.27285890496995524;0.7231513568764321;0.9628453382883375
92;43;113;123;0.09714263043330597;0.016732689044067217;0.25001130063576515;0.7302153179952336;0.933814405946005
92;44;190;179;0.05175530576665599;0.011896881182860208;2.0965184788113156E-4;0.8342467801499863;0.5239535104018656
92;45;191;6;0.05175530576665599;0.011896881182860208;0.09734233483764299;0.8144693987781915;0.6574537107880641
92;46;113;123;0.09714263043330597;0.016732689044067217;0.25001130063576515;0.7302153179952336;0.933814405946005
92;47;88;74;0.05829331710797451;0.029019254762001366;0.27285890496995524;0.7231513568764321;0.9628453382883375
92;48;57;123;0.09714263043330597;0.020334632206182066;0.25001130063576515;0.7343713579949345;0.9077120268153166
92;49;246;67;0.05175530576665599;0.011896881182860208;0.09734233483764299;0.8255575024611206;0.6410766932633803
92;50;148;123;0.09714263043330597;0.02163124540915614;0.25001130063576515;0.728138577302496;0.9512010784420883
92;51;52;125;0.14939234103076288;0.045553432783292706;0.5626312852328998;0.7146551325276105;0.9746271723685647
92;52;228;74;0.1873825011798796;0.014829375774396254;0.27285890496995524;0.7867817330559175;0.6844988523335884
92;53;113;123;0.09714263043330597;0.016732689044067217;0.25001130063576515;0.7302153179952336;0.933814405946005
92;54;246;67;0.004460373132609972;0.011896881182860208;0.09734233483764299;0.7822971921561767;0.8110178890224798
92;55;148;123;0.09714263043330597;0.005164038303877505;0.25001130063576515;0.7349693358362792;0.8807635078514956
92;56;190;146;0.05175530576665599;0.011896881182860208;2.0965184788113156E-4;0.8363158943136776;0.5226889641855212
92;57;148;123;0.09714263043330597;0.02163124540915614;0.25001130063576515;0.728138577302496;0.9512010784420883
92;58;191;6;0.05175530576665599;0.011896881182860208;0.09734233483764299;0.8144693987781915;0.6574537107880641
92;59;57;4;0.09714263043330597;0.020334632206182066;0.25001130063576515;0.7529165429591614;0.8621009217765148
92;60;228;74;0.1873825011798796;0.0178231179971589;0.27285890496995524;0.7854370032012647;0.6903598936131454
92;61;190;179;0.05175530576665599;0.011896881182860208;2.0965184788113156E-4;0.8342467801499863;0.5239535104018656
