generation;individualId;numIters;numFactors;regularization;learningRate;recklessness;cumulativeMAE;cumulativeCoverage
1;0;67;19;0.3534069835765188;0.02482212746179996;0.9318742437840528;0.3688006902064081;1.0
1;1;148;185;0.29001378252128285;0.02622431359335601;-0.13646135497256018;0.5454495849955856;0.35493038588386894
1;2;285;120;0.18835338390560852;0.012460645372571563;0.022427445285665426;0.4195635847556898;0.4918312438405089
1;3;167;95;0.24545145313312972;0.03296515524232766;-0.11356555695049608;0.4903426963265668;0.4280314143763705
1;4;153;102;0.07188526958687244;0.042173201835160115;-0.4983815762721244;0.48274609092499154;0.46312381826037174
1;5;10;69;0.23179159838631652;0.0304769572695345;-0.5236128317320334;0.5006929817740096;0.3830657046816527
1;6;222;151;0.17712707146717405;0.02679600049249877;-0.31988342690652116;0.5369609883072923;0.3586282034398251
1;7;60;113;0.18666494175280465;0.03494694198127258;-0.3422169167105673;0.544598773312877;0.35845609926472105
1;8;152;65;0.7964119162356675;0.0339097272842045;0.9498968243518304;0.3688006902064081;1.0
1;9;28;40;0.6432476404936264;0.044048055405830164;0.6453385872256028;0.3688006902064081;1.0
1;10;272;130;0.40551490931524625;0.00502331629022406;0.5130280791919988;0.3688006902064081;1.0
1;11;93;168;0.7290002060836283;0.029850817930870934;0.6617777858030518;0.3688006902064081;1.0
1;12;230;16;0.3917952081324404;0.032098175262240014;0.9025960945118046;0.3688006902064081;1.0
1;13;111;5;0.9520894518954045;0.012335670270554457;0.8801263369577843;0.3688006902064081;1.0
1;14;68;50;0.7397911535502276;0.032311447788621654;0.5600484795937426;0.3688006902064081;1.0
1;15;247;3;0.23406851014757668;0.015576163296807468;0.927901252035656;0.3688006902064081;1.0
1;16;206;70;0.9041635239675739;0.0016482593111230982;0.7173846375981698;0.3688006902064081;1.0
1;17;107;62;0.5280263777176628;0.041870705576419254;0.6438771458903927;0.3688006902064081;1.0
1;18;12;14;0.22046515093768582;0.01658501986693224;0.8207578612708804;0.3688006902064081;1.0
1;19;268;128;0.7137979286387288;0.026850504387522626;0.7080323748324278;0.3688006902064081;1.0
1;20;119;182;0.06780506404508582;0.002346524311200247;-0.3579483834331234;0.44513792205964114;0.4565644451861358
1;21;119;165;0.38500890095430396;0.004391807478451337;-0.2714664295641327;0.5234442344844136;0.3564758103193439
1;22;9;103;0.22770886520415842;0.032588308637300036;-0.24471021238486612;0.4866098736552133;0.3793306894774382
1;23;24;134;0.40970210374779714;0.038972335180284805;-0.04542701942302774;0.544378103737633;0.35640559050693515
1;24;5;59;0.4422827212074748;0.03871418526222434;0.44869123925315413;0.368800591301217;0.9999996377795888
1;25;83;106;0.42462729799854776;0.011857548029706278;0.47762028815105895;0.36879927387920336;0.9999978266775333
1;26;257;137;0.25545243973038567;0.007122692233308845;-0.3615454548213317;0.5086706382366366;0.35431736193414365
