generation;individualId;numIters;numFactors;regularization;learningRate;cumulativeMAE;cumulativeCoverage
8;14;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
8;15;276;132;0.2748248390258407;0.0315940278346822;0.27120642081368895;0.32727380041534593
8;16;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
8;17;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
8;18;276;132;0.2748248390258407;0.0315940278346822;0.27120642081368895;0.32727380041534593
8;19;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
8;20;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
8;21;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
8;22;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
8;23;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
8;24;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
8;25;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
8;26;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
8;27;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
8;28;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
8;29;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
8;30;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
8;31;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
8;32;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
8;33;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
8;34;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
8;35;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
8;36;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
8;37;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
8;38;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
8;39;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
8;40;276;132;0.2748248390258407;0.0315940278346822;0.27120642081368895;0.32727380041534593
8;41;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
8;42;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
8;43;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
8;44;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
8;45;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
8;46;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
8;47;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
8;48;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
8;49;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
8;50;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
8;51;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
8;52;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
8;53;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
8;54;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
8;55;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
8;56;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
8;57;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
8;58;276;132;0.2748248390258407;0.0315940278346822;0.27120642081368895;0.32727380041534593
8;59;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
8;60;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
8;61;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
8;62;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
8;63;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
8;64;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
8;65;121;195;0.04279084975107677;0.024484536652798504;0.23723674532754777;0.5465400225889897
8;66;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
8;67;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
8;68;253;148;0.08220028486928649;0.038069187940203975;0.25434005274092997;0.4829203920282727
8;69;257;144;0.1601233857309376;0.024553663185640482;0.26570180809631394;0.3989425438117098
8;70;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
